Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Ms. Pallavi Larecha,dietitian/nutritionist,Post Graduation Diploma in Dietetics and Public Health Nutrition,13 Years Experience Overall  (12 years as specialist),"Shalimar Bagh, Delhi",Delhi,92%,(37 votes),₹ 450 fee
Ms. Bipasha Das,dietitian/nutritionist,MSc - Dietitics / Nutrition,15 Years Experience Overall  (14 years as specialist),"CR Park, Delhi",Delhi,99%,(70 votes),₹ 1400 fee
Ms. Priya Arya,dietitian/nutritionist,MSc. - Dietetics & Food Service Management,5 Years Experience Overall  (4 years as specialist),"Chattarpur, Delhi",Delhi,99%,(70 votes),₹ 800 fee
Ms. Mansi Nigam,dietitian/nutritionist,MSc - Nutrition and Dietetics,5 Years Experience Overall  (4 years as specialist),"Saket, Delhi",Delhi,95%,(43 votes),₹ 500 fee
Ms. Monica Kapur,dietitian/nutritionist,Certificate in Food and Nutrition,11 Years Experience Overall,"Pitampura, Delhi",Delhi,100%,(42 votes),₹ 1000 fee
Dr. Sunita Choudhary,dietitian/nutritionist,BAMS,15 Years Experience Overall  (1 year as specialist),"Vasant Kunj, Delhi",Delhi,100%,(42 votes),₹ 300 fee
Ms. Mili Sethi,dietitian/nutritionist,"BSc. - Home Science, Certificate in Food and Nutrition",39 Years Experience Overall  (3 years as specialist),"Ghitorni, Delhi",Delhi,100%,(42 votes),₹ 1000 fee
Ms. Diksha Gulati,dietitian/nutritionist,"DNHE, Diploma in Dietetics, Health and Nutrition (DDHN), Post Graduation Diploma in Dietetics and Public Health Nutrition",8 Years Experience Overall  (7 years as specialist),"Gujranwala Town, Delhi",Delhi,100%,(24 votes),₹ 500 fee
Ms. Monika Arora,dietitian/nutritionist,Post Graduate Diploma in Applied Nutrition and Dietetics,20 Years Experience Overall  (18 years as specialist),"Karkardooma, Delhi",Delhi,100%,(12 votes),₹ 700 fee
Ms. Divya Narang,dietitian/nutritionist,Diploma in Dietetics & Public Health Nutrition (DDPHN),17 Years Experience Overall  (14 years as specialist),"Vikas Puri, Delhi",Delhi,94%,(16 votes),₹ 700 fee
Ms. Shalu Ahuja,dietitian/nutritionist,"Diploma in Dietetics, Health and Nutrition (DDHN)",7 Years Experience Overall,"Shalimar Bagh, Delhi",Delhi,100%,(100 votes),₹ 1000 fee
Ms. Swarn Shikha Sharma,dietitian/nutritionist,Post Graduation Diploma in Dietetics,17 Years Experience Overall  (16 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,100%,(100 votes),₹ 300 fee
Ms. Divya Gandhi,dietitian/nutritionist,Diploma in Nutrition and Health Education,9 Years Experience Overall  (8 years as specialist),"Ashok Vihar, Delhi",Delhi,96%,(2137 votes),₹ 1000 fee
Ms. Charu Dua,dietitian/nutritionist,B.Sc. - Home Science (Food & Nutrition),23 Years Experience Overall  (20 years as specialist),"Patparganj, Delhi",Delhi,96%,(2137 votes),₹ 500 fee
Ms. Somya Jain,dietitian/nutritionist,M.Sc. - Home Science (Food & Nutrition),8 Years Experience Overall  (7 years as specialist),"Shalimar Bagh, Delhi",Delhi,96%,(2137 votes),₹ 300 fee
Ms. Monisha Ashokan,dietitian/nutritionist,DNHE,9 Years Experience Overall  (7 years as specialist),"Greater Kailash, Delhi",Delhi,97%,(64 votes),₹ 2000 fee
Ms. Geetanjali,dietitian/nutritionist,"Post Graduate Diploma in Dietetics and Hospital Food Service, MSc. - Dietetics & Food Service Management, BSc. - Home Science (Applied Nutrition)",19 Years Experience Overall,"Bandra West, Mumbai",Mumbai,99%,(72 votes),₹ 1500 fee
Ms. Ushma Haria,dietitian/nutritionist,"Post Graduation Diploma in Dietetics, Masters in Dietetics and Food Service Management",14 Years Experience Overall  (13 years as specialist),"Chembur East, Mumbai",Mumbai,99%,(72 votes),₹ 500 fee
Ms. Richa Doshi,dietitian/nutritionist,"BSc. - Home Science (Applied Nutrition), Post Graduate Diploma in Clinical Nutrition & Dietetics",13 Years Experience Overall  (11 years as specialist),"Kandivali West, Mumbai",Mumbai,97%,(231 votes),₹ 800 fee
Ms. Geeta Shenoy,dietitian/nutritionist,"BSc - Dietitics / Nutrition, Post Graduation Diploma in Dietetics",33 Years Experience Overall,"Chembur East, Mumbai",Mumbai,98%,(255 votes),₹ 2500 fee
Ms. Smita Nanda R D,dietitian/nutritionist,PGD ND,17 Years Experience Overall  (16 years as specialist),"Kandivali East, Mumbai",Mumbai,97%,(307 votes),₹ 1200 fee
Ms. Bijal Furia,dietitian/nutritionist,MSc - Clinical Nutrition and Dietetics,7 Years Experience Overall,"Ghatkopar, Mumbai",Mumbai,97%,(307 votes),₹ 700 fee
Ms. Deepa Nandy,dietitian/nutritionist,Post Graduate Diploma in Sports Nutrition,16 Years Experience Overall  (15 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(294 votes),₹ 2500 fee
Dr. Zubeda Tumbi   (PhD),dietitian/nutritionist,"Ph.D. - Food & Nutrition, MSc - Food & Nutrition",34 Years Experience Overall  (29 years as specialist),"Andheri West, Mumbai",Mumbai,96%,(1021 votes),₹ 1500 fee
Ms. Mukta Tolani,dietitian/nutritionist,"Diploma in Dietetics, Health and Nutrition (DDHN)",9 Years Experience Overall  (8 years as specialist),"Kandivali West, Mumbai",Mumbai,96%,(28 votes),₹ 1000 fee
Ms. Jennifer Dhuri,dietitian/nutritionist,PG Diploma in Dietitics and Hospital Food Service,25 Years Experience Overall  (23 years as specialist),"Powai, Mumbai",Mumbai,98%,(54 votes),₹ 2500 fee
Ms. Twinkle Haria,dietitian/nutritionist,Post Graduate Diploma in Clinical Nutrition & Dietetics,13 Years Experience Overall,"Mulund West, Mumbai",Mumbai,99%,(94 votes),₹ 1800 fee
Ms. Sajida Shaikh,dietitian/nutritionist,Diploma in Diet and Nutrition,5 Years Experience Overall  (4 years as specialist),"Mira Road, Mumbai",Mumbai,98%,(108 votes),₹ 1000 fee
Ms. Dt Ruchita Maheshwari,dietitian/nutritionist,Post Graduate In Food Science And Nutrition,11 Years Experience Overall  (8 years as specialist),"Andheri East, Mumbai",Mumbai,94%,(33 votes),₹ 850 fee
Ms. Malika Kabra Rathi,dietitian/nutritionist,MSc - Clinical Nutrition and Dietetics,16 Years Experience Overall  (15 years as specialist),"Lokhandwala, Mumbai",Mumbai,99%,(95 votes),₹ 2500 fee
Ms. Khushboo Jain Tibrewala,dietitian/nutritionist,"P.G in Sports Science Fitness & Nutrition, BSc. - Home Science (Applied Nutrition)",14 Years Experience Overall,"Cumballa Hill, Mumbai",Mumbai,96%,(25 votes),₹ 3000 fee
Ms. Aarti,dietitian/nutritionist,BSc. - Home Science (Dietetics),10 Years Experience Overall  (8 years as specialist),"Andheri East, Mumbai",Mumbai,91%,(155 votes),₹ 500 fee
Ms. Hetal Dharod,dietitian/nutritionist,M.Sc. - Home Science (Food & Nutrition),23 Years Experience Overall  (22 years as specialist),"Kandivali West, Mumbai",Mumbai,94%,(35 votes),₹ 1200 fee
Ms. Himani Mittal,dietitian/nutritionist,BSc - Applied Nutrition,20 Years Experience Overall  (19 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(30 votes),₹ 1500 fee
Dr. Pooja Sharma   (PhD),dietitian/nutritionist,"PhD - Gastro & Human Nutrition Unit, M.Sc. - Home Science (Food & Nutrition)",19 Years Experience Overall,"Powai, Mumbai",Mumbai,97%,(37 votes),₹ 1500 fee
Ms. Nisha Singh,dietitian/nutritionist,"BSc - Dietitics / Nutrition, Post Graduate Diploma in Sports Nutrition",23 Years Experience Overall  (22 years as specialist),"Powai, Mumbai",Mumbai,99%,(77 votes),₹ 1200 fee
Ms. Sonali Patil,dietitian/nutritionist,BSc. - Home Science (Dietetics),9 Years Experience Overall,"Andheri West, Mumbai",Mumbai,99%,(77 votes),₹ 1000 fee
Ms. Bansi Mehta,dietitian/nutritionist,P.G in Sports Science Fitness & Nutrition,9 Years Experience Overall  (8 years as specialist),"Khar West, Mumbai",Mumbai,99%,(77 votes),₹ 600 fee
Dr. Pratibha Singhal,dietitian/nutritionist,"BHMS, Diploma in Diet and Nutrition",18 Years Experience Overall,"Kandivali East, Mumbai",Mumbai,99%,(109 votes),₹ 1000 fee
Ms. Shruti Kainya,dietitian/nutritionist,Post Graduate Diploma in Sports Nutrition,5 Years Experience Overall  (4 years as specialist),"Worli, Mumbai",Mumbai,99%,(109 votes),₹ 2500 fee
Ms. Bina Bhavanji Chheda,dietitian/nutritionist,Diploma in Diet and Nutrition,28 Years Experience Overall  (15 years as specialist),"Borivali West, Mumbai",Mumbai,97%,(112 votes),₹ 2000 fee
Dr. Asmita Sawe,dietitian/nutritionist,"BHMS, Post Graduation Diploma in Dietetics and Public Health Nutrition",16 Years Experience Overall  (11 years as specialist),"Vileparle East, Mumbai",Mumbai,97%,(193 votes),₹ 1500 fee
Ms. Kamna Bhandari,dietitian/nutritionist,"Post Graduation Diploma in Dietetics, B.Sc. - Home Science (Food & Nutrition)",25 Years Experience Overall  (23 years as specialist),"Khar West, Mumbai",Mumbai,99%,(162 votes),₹ 2750 fee
Ms. Khusboo Maheshwari,dietitian/nutritionist,MSc - Clinical Nutrition and Dietetics,9 Years Experience Overall  (6 years as specialist),"Mira Bhayandar, Mumbai",Mumbai,99%,(103 votes),₹ 1000 fee
Ms. Neha Ranglani,dietitian/nutritionist,B.Sc. - Home Science (Food & Nutrition),14 Years Experience Overall  (13 years as specialist),"Bandra West, Mumbai",Mumbai,96%,(222 votes),₹ 2500 fee
Ms. Kanchan Patwardhan,dietitian/nutritionist,MSc - Dietitics / Nutrition,26 Years Experience Overall  (24 years as specialist),"Kurla East, Mumbai",Mumbai,98%,(164 votes),₹ 2000 fee
Ms. Bhumika Khushalani,dietitian/nutritionist,"Post Graduate Diploma in Clinical Nutrition & Dietetics, BSc. - Home Science (Dietetics)",15 Years Experience Overall,"Chembur East, Mumbai",Mumbai,100%,(40 votes),₹ 2000 fee
Ms. Dhwani Bagadia,dietitian/nutritionist,M.Sc. - Home Science (Clinical Nutrition and Dietetics),9 Years Experience Overall  (7 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(40 votes),₹ 500 fee
Ms. Meghna Parekh Sheth,dietitian/nutritionist,Post Graduation Diploma in Dietetics,26 Years Experience Overall  (24 years as specialist),"Kandivali West, Mumbai",Mumbai,95%,(147 votes),₹ 500 fee
Ms. Apeksha Thakkar,dietitian/nutritionist,Post Graduate Diploma in Sports Nutrition,17 Years Experience Overall  (16 years as specialist),"Mulund West, Mumbai",Mumbai,100%,(12 votes),₹ 2500 fee
Ms. Ritu Agarwal,dietitian/nutritionist,BSc. - Home Science (Applied Nutrition),20 Years Experience Overall  (17 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(17 votes),₹ 0 fee
Ms. Venu Adhiya Hirani,dietitian/nutritionist,"BSc. - Home Science (Food Science and Nutrition), P.G Diploma in Sports Science & Nutrition",29 Years Experience Overall  (28 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(17 votes),₹ 1000 fee
Ms. Sharmila Vyas,dietitian/nutritionist,BSc. - Home Science (Food Science and Nutrition),13 Years Experience Overall,"Girgaon, Mumbai",Mumbai,100%,(45 votes),₹ 500 fee
Ms. Revati Dandekar,dietitian/nutritionist,"BSc. - Home Science, M.Sc- Dietetics and Applied Nutrition",6 Years Experience Overall,"Powai, Mumbai",Mumbai,100%,(45 votes),₹ 1500 fee
Ms. Shweta Uchil,dietitian/nutritionist,Post Graduation Diploma in Dietetics,24 Years Experience Overall  (22 years as specialist),"Kandivali West, Mumbai",Mumbai,93%,(15 votes),₹ 0 fee
Ms. Mitalee Doshi,dietitian/nutritionist,Post Graduate In Food Science And Nutrition,15 Years Experience Overall  (14 years as specialist),"Mulund West, Mumbai",Mumbai,98%,(96 votes),₹ 800 fee
Ms. Richa Anand,dietitian/nutritionist,Post Graduate Diploma in Applied Nutrition and Dietetics,23 Years Experience Overall  (22 years as specialist),"Powai, Mumbai",Mumbai,98%,(96 votes),₹ 900 fee
Ms. Ankita Shah,dietitian/nutritionist,Post Graduate Diploma in Applied Nutrition and Dietetics,18 Years Experience Overall  (17 years as specialist),"Lower Parel, Mumbai",Mumbai,100%,(17 votes),₹ 1500 fee
Ms. Urvi Vakharia,dietitian/nutritionist,Diploma in Diet and Nutrition,18 Years Experience Overall  (16 years as specialist),"Mulund West, Mumbai",Mumbai,99%,(329 votes),₹ 250 fee
Ms. Rajni Chetan,dietitian/nutritionist,MSc. - Dietetics & Food Service Management,46 Years Experience Overall  (2 years as specialist),"Borivali West, Mumbai",Mumbai,99%,(329 votes),₹ 600 fee
Ms. Gurpreet Kaur Chhabra,dietitian/nutritionist,"PG Diploma in Dietitics and Hospital Food Service, BSc. - Home Science",22 Years Experience Overall  (21 years as specialist),"Kandivali East, Mumbai",Mumbai,100%,(23 votes),₹ 1000 fee
Ms. Smruti Mehta,dietitian/nutritionist,M.Sc. - Home Science (Clinical Nutrition and Dietetics),9 Years Experience Overall  (7 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(23 votes),₹ 500 fee
Ms. Pradnya Padhye,dietitian/nutritionist,"M.Sc. - Home Science (Food & Nutrition), B.Sc. - Home Science (Food & Nutrition)",22 Years Experience Overall  (21 years as specialist),"Powai, Mumbai",Mumbai,100%,(222 votes),₹ 1500 fee
Ms. Mansi Padechia,dietitian/nutritionist,Post Graduate In Food Science And Nutrition,13 Years Experience Overall  (11 years as specialist),"Tardeo, Mumbai",Mumbai,100%,(230 votes),₹ 2000 fee
Ms. Radhika Gawade,dietitian/nutritionist,BSc. - Home Science (Dietetics),20 Years Experience Overall  (17 years as specialist),"Bandra, Mumbai",Mumbai,100%,(230 votes),₹ 0 fee
Ms. Sonal Bhosale,dietitian/nutritionist,B.Sc. - Home Science (Food & Nutrition),16 Years Experience Overall  (10 years as specialist),"Kandivali West, Mumbai",Mumbai,100%,(230 votes),₹ 0 fee
Ms. Rokayya Ara,dietitian/nutritionist,BSc - Dietitics / Nutrition,11 Years Experience Overall  (9 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(230 votes),₹ 0 fee
Dr. Ritu Jain,dietitian/nutritionist,"BNYS, BSc - Dietitics / Nutrition, ND/NMD(Doctor of Naturopathy And Natural Medicine), Diploma in Acupuncture",22 Years Experience Overall,"Andheri West, Mumbai",Mumbai,100%,(230 votes),₹ 1000 fee
Ms. Karishma Hindlekar,dietitian/nutritionist,MSc. - Dietetics & Food Service Management,4 Years Experience Overall,"Borivali West, Mumbai",Mumbai,100%,(230 votes),₹ 600 fee
Ms. Nikita Lawande,dietitian/nutritionist,Post Graduate Diploma in Applied Nutrition and Dietetics,1 Year Experience Overall,"Powai, Mumbai",Mumbai,100%,(230 votes),₹ 350 fee
Ms. Kirti Muthal,dietitian/nutritionist,"Diploma in Dietetics, Health and Nutrition (DDHN)",8 Years Experience Overall  (5 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(230 votes),₹ 2000 fee
