Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Priyanka K,Dermatologist,"MBBS, DNB - Dermatology, Venereology & Leprosy, MD - Dermatology , Venereology & Leprosy",7 Years Experience Overall  (3 years as specialist),"Indiranagar, Bangalore",Bangalore,92%,(13 votes),₹ 600 fee
Dr. Parthasarathi Dutta Roy,Dermatologist,"MBBS, DDVL, MD - Skin,VD & Leprosy",20 Years Experience Overall  (14 years as specialist),"MG Road, Bangalore",Bangalore,89%,(4869 votes),₹ 700 fee
Dr. Sharanya Babu K,Dermatologist,"MBBS, DDVL",14 Years Experience Overall  (5 years as specialist),"Basavanagudi, Bangalore",Bangalore,97%,(34 votes),₹ 600 fee
Dr. Poovamma A S,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",9 Years Experience Overall  (6 years as specialist),"HSR Layout, Bangalore",Bangalore,95%,(22 votes),₹ 600 fee
Dr. Vidya T.S,Dermatologist,"MBBS, MD - Dermatology",28 Years Experience Overall,"Jayanagar, Bangalore",Bangalore,96%,(1001 votes),₹ 700 fee
Dr. Jaya Sathvika Varre,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (5 years as specialist),"HRBR Layout, Bangalore",Bangalore,94%,(49 votes),₹ 600 fee
Dr. Juvita Rasquinha,Dermatologist,"MBBS, DDVL",18 Years Experience Overall  (15 years as specialist),"Indiranagar, Bangalore",Bangalore,91%,(729 votes),₹ 500 fee
Dr. A Aruna Prasad,Dermatologist,"MBBS, DVD",27 Years Experience Overall  (26 years as specialist),"Yeshwanthpur, Bangalore",Bangalore,90%,(891 votes),₹ 850 fee
Dr. Jyothi Menon,Dermatologist,"MBBS, DDVL",22 Years Experience Overall  (20 years as specialist),"Koramangala 7 Block, Bangalore",Bangalore,96%,(56 votes),₹ 600 fee
Dr. P S Murthy,Dermatologist,"MBBS, MD - Dermatology and Venerology",41 Years Experience Overall  (31 years as specialist),"Whitefield, Bangalore",Bangalore,96%,(56 votes),₹ 900 fee
Dr. Kala Vimal,Dermatologist,"MBBS, DDVL",22 Years Experience Overall  (17 years as specialist),"Indiranagar, Bangalore",Bangalore,81%,(21 votes),₹ 500 fee
Dr. Ambresh Badad,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (9 years as specialist),"Sarjapur Road, Bangalore",Bangalore,97%,(39 votes),₹ 300 fee
Dr. Hari Kishan Kumar,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",17 Years Experience Overall  (15 years as specialist),"Kengeri, Bangalore",Bangalore,83%,(63 votes),₹ 700 fee
Dr. Amrutha,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",14 Years Experience Overall  (7 years as specialist),"Vijayanagar, Bangalore",Bangalore,70%,(27 votes),₹ 1000 fee
Dr. Yogeesh H R,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",30 Years Experience Overall  (19 years as specialist),"Jayanagar, Bangalore",Bangalore,95%,(809 votes),₹ 900 fee
Dr. Deepa,Dermatologist,"MBBS, DDVL, DNB - Dermatology, Venereology & Leprosy",15 Years Experience Overall  (12 years as specialist),"Sarjapur Road, Bangalore",Bangalore,98%,(311 votes),₹ 600 fee
Dr. Swathi Krishnappa,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",7 Years Experience Overall  (1 year as specialist),"Hebbal, Bangalore",Bangalore,100%,(13 votes),₹ 500 fee
Dr. Smitha S V,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",4 Years Experience Overall  (1 year as specialist),"HSR Layout, Bangalore",Bangalore,100%,(13 votes),₹ 600 fee
Dr. Neelima Ravipati,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",11 Years Experience Overall  (6 years as specialist),"Ulsoor, Bangalore",Bangalore,97%,(147 votes),₹ 600 fee
Dr. Dinesh Gowda,Dermatologist,"MBBS, DVD",35 Years Experience Overall  (30 years as specialist),"Indiranagar, Bangalore",Bangalore,97%,(147 votes),₹ 500 fee
Dr. Sandeep Mahapatra,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",18 Years Experience Overall  (13 years as specialist),"Marathahalli, Bangalore",Bangalore,90%,(1918 votes),₹ 800 fee
Dr. Anoop Gopal D S,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",12 Years Experience Overall  (4 years as specialist),"Koramangala 7 Block, Bangalore",Bangalore,91%,(45 votes),₹ 600 fee
Dr. Premalatha,Dermatologist,"MBBS, MD - Dermatology",13 Years Experience Overall  (9 years as specialist),"HRBR Layout, Bangalore",Bangalore,91%,(45 votes),₹ 600 fee
Dr. Janet Alexander Castelino,Dermatologist,"MBBS, MD - Dermatology",30 Years Experience Overall  (9 years as specialist),"HSR Layout, Bangalore",Bangalore,92%,(8130 votes),₹ 2000 fee
Dr. Shivashankar B. Sajjanshetty,Dermatologist,"MBBS, DDVL",19 Years Experience Overall  (13 years as specialist),"JP Nagar 2 Phase, Bangalore",Bangalore,97%,(2249 votes),₹ 750 fee
Dr. Kiran Kattishettar,Dermatologist,"MBBS, MD - Dermatology",33 Years Experience Overall,"Hebbal, Bangalore",Bangalore,97%,(2249 votes),₹ 1000 fee
Dr. Rashmika Reddy,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",8 Years Experience Overall  (3 years as specialist),"Indiranagar, Bangalore",Bangalore,94%,(36 votes),₹ 600 fee
Dr. Kavya Nayak,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",15 Years Experience Overall  (9 years as specialist),"Sarjapur Road, Bangalore",Bangalore,96%,(1175 votes),₹ 700 fee
Dr. Madan Kumar B J,Dermatologist,"MBBS, DDVL",12 Years Experience Overall  (8 years as specialist),"Old Airport Road, Bangalore",Bangalore,92%,(224 votes),₹ 750 fee
Dr. Nydile S V,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",8 Years Experience Overall  (4 years as specialist),"HSR Layout, Bangalore",Bangalore,92%,(224 votes),₹ 600 fee
Dr. Aryambika Krishnan,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",8 Years Experience Overall  (4 years as specialist),"Yelahanka New Town, Bangalore",Bangalore,91%,(11 votes),₹ 600 fee
Dr. Renu Nair,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",15 Years Experience Overall  (9 years as specialist),"HSR Layout, Bangalore",Bangalore,97%,(338 votes),₹ 600 fee
Dr. Smitha Warrier,Dermatologist,"MBBS, MD - Dermatology and Venerology",20 Years Experience Overall,"Bannerghatta Road, Bangalore",Bangalore,76%,(88 votes),₹ 850 fee
Dr. Akshitha Ratnakara Shetty,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",14 Years Experience Overall  (10 years as specialist),"Indiranagar, Bangalore",Bangalore,94%,(18 votes),₹ 600 fee
Dr. Govind S Mittal,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",13 Years Experience Overall  (8 years as specialist),"Jayanagar, Bangalore",Bangalore,98%,(1059 votes),₹ 800 fee
Dr. Kapil Baheti,Dermatologist,"MBBS, MD - Dermatology",4 Years Experience Overall  (1 year as specialist),"Sadashivanagar, Bangalore",Bangalore,98%,(1059 votes),₹ 600 fee
Dr. Abhishek Ponathil,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",13 Years Experience Overall  (4 years as specialist),"Kadugodi, Bangalore",Bangalore,100%,(12 votes),₹ 750 fee
Dr. Varsha.R,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",12 Years Experience Overall  (5 years as specialist),"HSR Layout, Bangalore",Bangalore,95%,(360 votes),₹ 2000 fee
Dr. Kavya H Reganti,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",5 Years Experience Overall,"JP Nagar, Bangalore",Bangalore,100%,(12 votes),₹ 600 fee
Dr. Aishwarya Radhakrishna,Dermatologist,"MBBS, DDVL",15 Years Experience Overall  (9 years as specialist),"Jayanagar 5 Block, Bangalore",Bangalore,91%,(111 votes),₹ 600 fee
Dr. Lavina Mittal,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",3 Years Experience Overall,"Rajajinagar, Bangalore",Bangalore,91%,(111 votes),₹ 500 fee
Dr. Jigisha N Jalu,Dermatologist,"MBBS, MD - Skin & VD",13 Years Experience Overall  (9 years as specialist),"Whitefield, Bangalore",Bangalore,98%,(50 votes),₹ 700 fee
Dr. Sudheendra Udbalker,Dermatologist,"MBBS, DNB - Dermatology & Venereology, DDVL",22 Years Experience Overall  (17 years as specialist),"Bannerghatta Road, Bangalore",Bangalore,97%,(201 votes),₹ 850 fee
Dr. Sneha Sood,Dermatologist,"MBBS, DDVL",11 Years Experience Overall  (5 years as specialist),"Indiranagar, Bangalore",Bangalore,98%,(125 votes),₹ 500 fee
Dr. Dilshad Shetty,Dermatologist,"MBBS, DDVL",18 Years Experience Overall  (14 years as specialist),"HRBR Layout, Bangalore",Bangalore,96%,(79 votes),₹ 600 fee
Dr. Sanjana Shivashankar,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",14 Years Experience Overall  (8 years as specialist),"Indiranagar, Bangalore",Bangalore,93%,(96 votes),₹ 650 fee
Dr. Aradhana Sood,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology & Venereology",23 Years Experience Overall  (21 years as specialist),"Hebbal, Bangalore",Bangalore,93%,(96 votes),₹ 1090 fee
Dr. Haritha Ravipati,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",11 Years Experience Overall  (6 years as specialist),"Ulsoor, Bangalore",Bangalore,97%,(62 votes),₹ 600 fee
Dr. Divya Gupta,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",14 Years Experience Overall  (8 years as specialist),"Old Airport Road, Bangalore",Bangalore,97%,(62 votes),₹ 900 fee
Dr. Girish C Panth,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",34 Years Experience Overall  (31 years as specialist),"Bannerghatta Road, Bangalore",Bangalore,73%,(11 votes),₹ 850 fee
Dr. Rethvi Tej,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS, DNB - Dermatology, Venereology & Leprosy",13 Years Experience Overall  (6 years as specialist),"Sadashivanagar, Bangalore",Bangalore,98%,(57 votes),₹ 600 fee
Dr. Vanita Mathew,Dermatologist,"MBBS, DDVL",16 Years Experience Overall  (15 years as specialist),"Bannerghatta Road, Bangalore",Bangalore,98%,(57 votes),₹ 850 fee
Dr. Vandhana Manoharan,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",8 Years Experience Overall  (1 year as specialist),"HRBR Layout, Bangalore",Bangalore,98%,(57 votes),₹ 600 fee
Dr. Jaidev N.C,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",14 Years Experience Overall  (11 years as specialist),"Millers Road, Bangalore",Bangalore,90%,(21 votes),₹ 1000 fee
Dr. Vishnu M Moodalgiri,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",11 Years Experience Overall  (7 years as specialist),"Electronics City, Bangalore",Bangalore,98%,(42 votes),₹ 750 fee
Dr. M G Gopal,Dermatologist,"MBBS, MD - Dermatology",37 Years Experience Overall,"Jayanagar, Bangalore",Bangalore,90%,(347 votes),₹ 700 fee
Dr. Yashovardhana D P,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",16 Years Experience Overall  (5 years as specialist),"Rajajinagar, Bangalore",Bangalore,90%,(347 votes),₹ 500 fee
Dr. J Prasad,Dermatologist,"MBBS, DVD",13 Years Experience Overall  (11 years as specialist),"Sanjay Nagar, Bangalore",Bangalore,97%,(1327 votes),₹ 600 fee
Dr. Anuva Bansal,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (4 years as specialist),"Pusa Road, Delhi",Delhi,97%,(1327 votes),₹ 1400 fee
Dr. Sandeep Gupta,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",19 Years Experience Overall  (14 years as specialist),"Hari Nagar, Delhi",Delhi,94%,(345 votes),₹ 700 fee
Dr. Pranjal Joshi,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",12 Years Experience Overall  (5 years as specialist),"Shivalik, Delhi",Delhi,95%,(59 votes),₹ 900 fee
Dr. Rakesh,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",12 Years Experience Overall  (6 years as specialist),"Pitampura, Delhi",Delhi,93%,(106 votes),₹ 1000 fee
Dr. Vijay Singhal,Dermatologist,"MBBS, MD - Dermatology",18 Years Experience Overall  (13 years as specialist),"Punjabi Bagh, Delhi",Delhi,94%,(325 votes),₹ 800 fee
Dr. Divya Chowdhry,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",15 Years Experience Overall  (11 years as specialist),"Pusa Road, Delhi",Delhi,94%,(325 votes),₹ 1300 fee
Dr. Hemant Sharma,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",48 Years Experience Overall  (32 years as specialist),"Pusa Road, Delhi",Delhi,95%,(87 votes),₹ 1500 fee
Dr. Kashish Kalra,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",16 Years Experience Overall  (10 years as specialist),"Saket, Delhi",Delhi,96%,(308 votes),₹ 1000 fee
Dr. Kanu Verma,Dermatologist,"MBBS, MD - Dermatology",21 Years Experience Overall  (17 years as specialist),"Dwarka, Delhi",Delhi,93%,(169 votes),₹ 1000 fee
Dr. Namrata Ghai,Dermatologist,"MBBS, DDVL",22 Years Experience Overall  (18 years as specialist),"Bali Nagar, Delhi",Delhi,92%,(63 votes),₹ 1000 fee
Dr. Pallav S Kishanpuria,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",19 Years Experience Overall  (11 years as specialist),"Pusa Road, Delhi",Delhi,95%,(55 votes),₹ 1100 fee
Dr. Neeharika Manchanda,Dermatologist,"MBBS, DNB - Dermatology & Venereology, MD - Dermatology , Venereology & Leprosy",10 Years Experience Overall  (7 years as specialist),"Ashok Vihar, Delhi",Delhi,100%,(18 votes),₹ 1000 fee
Dr. Mahima Wadhwa,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",12 Years Experience Overall  (7 years as specialist),"Shalimar Bagh, Delhi",Delhi,100%,(68 votes),₹ 800 fee
Dr. Nitika Nijhara,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",8 Years Experience Overall  (3 years as specialist),"Patel Nagar East, Delhi",Delhi,99%,(70 votes),₹ 800 fee
Dr. Indu Ballani,Dermatologist,"MBBS, MD - Dermatology",18 Years Experience Overall  (17 years as specialist),"Pusa Road, Delhi",Delhi,91%,(69 votes),₹ 1000 fee
Dr. Sunakshi Singh,Dermatologist,"MBBS, MD - (Dermatology & STD)",14 Years Experience Overall  (8 years as specialist),"CR Park, Delhi",Delhi,90%,(137 votes),₹ 800 fee
Dr. A J Kanwar,Dermatologist,"MBBS, MD - Dermatology and Venerology",52 Years Experience Overall  (47 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,96%,(1357 votes),₹ 1500 fee
Dr. Sirisha Singh,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",29 Years Experience Overall  (22 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,97%,(488 votes),₹ 1700 fee
Dr. Deepti  Shrivastava,Dermatologist,"MBBS, Diploma in Dermatology",28 Years Experience Overall  (6 years as specialist),"Anand Vihar, Delhi",Delhi,95%,(1061 votes),₹ 800 fee
Dr. S.B Shrivastava,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",48 Years Experience Overall  (35 years as specialist),"Paschim Vihar, Delhi",Delhi,88%,(33 votes),₹ 800 fee
Dr. Jatin Sidhwa,Dermatologist,"MBBS, MD - Dermatology",8 Years Experience Overall  (2 years as specialist),"Vasant Kunj, Delhi",Delhi,99%,(70 votes),₹ 800 fee
Dr. Geetika Srivastava,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",11 Years Experience Overall  (6 years as specialist),"Hauz Khas, Delhi",Delhi,98%,(126 votes),₹ 1000 fee
Dr. Richa Sharma,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",26 Years Experience Overall  (19 years as specialist),"Dwarka, Delhi",Delhi,96%,(1456 votes),₹ 1500 fee
Dr. Jalpa Jani,Dermatologist,"MBBS, DVD",21 Years Experience Overall  (19 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,96%,(120 votes),₹ 1000 fee
Dr. Prateek Sondhi,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",13 Years Experience Overall  (8 years as specialist),"South Extension 2, Delhi",Delhi,97%,(580 votes),₹ 1200 fee
Dr. Shruti Gupta,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",13 Years Experience Overall  (8 years as specialist),"Kamla Nagar, Delhi",Delhi,99%,(2321 votes),₹ 1000 fee
Dr. Manu Saxena,Dermatologist,"MBBS, DVD",35 Years Experience Overall,"Greater Kailash Part 1, Delhi",Delhi,99%,(2321 votes),₹ 1000 fee
Dr. Devinder M. Mahajan,Dermatologist,"MBBS, MD - Dermatology and Venerology",46 Years Experience Overall  (32 years as specialist),"Sarita Vihar, Delhi",Delhi,69%,(26 votes),₹ 2000 fee
Dr. Anju Mangla,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",28 Years Experience Overall  (23 years as specialist),"Sarita Vihar, Delhi",Delhi,67%,(42 votes),₹ 800 fee
Dr. Arihant Surana,Dermatologist,"DDV, MBBS",23 Years Experience Overall  (18 years as specialist),"Defence Colony, Delhi",Delhi,96%,(410 votes),₹ 1000 fee
Dr. Sumit Kumar Bose,Dermatologist,"MBBS, MD - Dermatology",36 Years Experience Overall,"Sarita Vihar, Delhi",Delhi,96%,(410 votes),₹ 2000 fee
Dr. Vinod Kumar Khurana,Dermatologist,"MBBS, DVD, MD - Dermatology , Venereology & Leprosy",44 Years Experience Overall  (42 years as specialist),"Punjabi Bagh, Delhi",Delhi,96%,(410 votes),₹ 1200 fee
Dr. Manisha Chopra,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",25 Years Experience Overall  (18 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,97%,(333 votes),₹ 1000 fee
Dr. Mudasir Khan,Dermatologist,"MBBS, Masters in Clinical Dermatology",29 Years Experience Overall  (9 years as specialist),"Jasola, Delhi",Delhi,94%,(106 votes),₹ 800 fee
Dr. Gunjan Verma,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",11 Years Experience Overall  (8 years as specialist),"Dwarka, Delhi",Delhi,95%,(92 votes),₹ 500 fee
Dr. Tapesh Sharma,Dermatologist,"MBBS, Diploma in Dermatology",25 Years Experience Overall  (20 years as specialist),"Dwarka, Delhi",Delhi,97%,(2957 votes),₹ 1500 fee
Dr. Anuj Saigal,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",15 Years Experience Overall  (8 years as specialist),"Green Park, Delhi",Delhi,97%,(194 votes),₹ 1000 fee
Dr. Amrendra kumar,Dermatologist,"MBBS, MD - Dermatology and Venerology",16 Years Experience Overall  (11 years as specialist),"Defence Colony, Delhi",Delhi,93%,(1112 votes),₹ 1500 fee
Dr. Navjot Singh Arora,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",12 Years Experience Overall  (7 years as specialist),"Dwarka Sector 7, Delhi",Delhi,97%,(348 votes),₹ 800 fee
Dr. Pradeep Bansal,Dermatologist,"MBBS, MD - Skin & VD",20 Years Experience Overall  (14 years as specialist),"Shalimar Bagh, Delhi",Delhi,97%,(831 votes),₹ 900 fee
Dr. Nitin S Walia,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology & Venereology",37 Years Experience Overall  (30 years as specialist),"Saket, Delhi",Delhi,96%,(96 votes),₹ 1500 fee
Dr. Gaurav Garg,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",16 Years Experience Overall  (11 years as specialist),"Green Park, Delhi",Delhi,92%,(630 votes),₹ 1200 fee
Dr. S.K Kashyap,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",19 Years Experience Overall  (15 years as specialist),"Vasant Vihar, Delhi",Delhi,96%,(471 votes),₹ 1500 fee
Dr. Navnit Haror,Dermatologist,"DDVL, MBBS",10 Years Experience Overall  (6 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,91%,(147 votes),₹ 1000 fee
Dr. Mukesh Girdhar,Dermatologist,"MBBS, MD - Dermatology",36 Years Experience Overall  (32 years as specialist),"Patparganj, Delhi",Delhi,76%,(41 votes),₹ 1200 fee
Dr. Renu Madan,Dermatologist,"MBBS, MD - Dermatology",25 Years Experience Overall  (21 years as specialist),"Dwarka, Delhi",Delhi,98%,(86 votes),₹ 700 fee
Dr. Rahul Arora,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",13 Years Experience Overall  (10 years as specialist),"Shalimar Bagh, Delhi",Delhi,100%,(73 votes),₹ 800 fee
Dr. Aamir Siddiqui,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy, Fellowship In Cosmetic And Plastic Surgery",15 Years Experience Overall  (10 years as specialist),"New Friends Colony, Delhi",Delhi,96%,(869 votes),₹ 2000 fee
Dr. Naveen Saith,Dermatologist,"MBBS, MD - Skin & VD",35 Years Experience Overall  (30 years as specialist),"Siri Fort Road, Delhi",Delhi,100%,(11 votes),₹ 1000 fee
Dr. Rashmi Sharma,Dermatologist,"DNB - Dermatology & Venereology, MBBS, DDVL",14 Years Experience Overall  (10 years as specialist),"Panchsheel Park, Delhi",Delhi,89%,(44 votes),₹ 1200 fee
Dr. Bhavna Mangla,Dermatologist,"MBBS, DVD",21 Years Experience Overall  (17 years as specialist),"Pitampura, Delhi",Delhi,99%,(259 votes),₹ 1000 fee
Dr. Ravi Kumar Joshi,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",40 Years Experience Overall,"Sarita Vihar, Delhi",Delhi,99%,(259 votes),₹ 2000 fee
Dr. Monica Chahar,Dermatologist,"MD - Dermatology , Venereology & Leprosy, MBBS",13 Years Experience Overall  (7 years as specialist),"Dwarka Sector 19, Delhi",Delhi,99%,(267 votes),₹ 700 fee
Dr. Rahul Nagar,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",15 Years Experience Overall  (12 years as specialist),"Saket, Delhi",Delhi,90%,(29 votes),₹ 1000 fee
Dr. Jaishree Noor,Dermatologist,"MBBS, MD - Dermatology , Venereology & Leprosy",19 Years Experience Overall  (13 years as specialist),"Vasant Vihar, Delhi",Delhi,94%,(36 votes),₹ 1500 fee
Dr. Ranjan Upadhyay,Dermatologist,"MBBS, DDVL",19 Years Experience Overall  (16 years as specialist),"Vasant Kunj, Delhi",Delhi,97%,(1182 votes),₹ 1500 fee
Dr. Bhawna Bhardwaj,Dermatologist,"MBBS, DDVL",12 Years Experience Overall  (8 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,91%,(11 votes),₹ 600 fee
